username,num_posts,date_posted,date_experienced,rating,review_title,review_text
MiAuCa,89,Nov-11,Nov-11,50,Great place for everyone - our kids loved it. Manageable size.,"Constantly changing exhibitions showcasing some of South East Asia's largest collection of Contemporary Art. The curators do a great job of trying to make it accessible and there is always something that kids find interesting or is specifically laid on for them - worth checking out their website to see what is on but always worth going as there is always something good there.<br/><br/>Free tours by an International and local group of docents who volunteer with the Friends of the Museum - every day at 11pm and 2pm which last for an hour. Every tour is different and makes the visit much more enjoyable. Just turn up at the main reception and ask at the desk - sometimes they can be a bit dappy at the desk and may say there isn't one or they have no idea - but worth hanging about to see if a docent turns up.<br/><br/>The little shop on site is great for interesting arty books/jewellry/cards and some toys - run by Banyan Tree. Good for upmarket gifts and souvenirs (not tat - go to the amazing Mustafa Centre or China Town for tat galore).<br/><br/>The museum is very small by international standards but housed in two interesting buildings that both used to be schools - the main building on Bras Basah has a fabulous history and don't miss the little Chapel with its original tiling and fabulous contemporary stained glass window. The museum is great precisely because it is so small there is not that horrible feeling of being tired of walking and seeing but not wanting to miss anything - you can see it all and it is just right (in my opinion!).<br/><br/>Looks like very good wheelchair access and lifts to all floors.<br/><br/>Personally am not a fan of the two attached restaurants (Italian and Dome) but I love the two next door to 8Q (the other building round the corner on 8 Queen street). Food for Thought - fab food, great brunch and wonderful staff. Good for kids. Also the Standing Sushi bar opposite is great - again nice staff and reasonably priced, and the food was good both times I went. Set lunch good value - my kids loved it. Endamame were not so great.<br/><br/>Area around is also full of old churches, beautiful buildings and all at the bottom of Orchard Rd - nice to walk about in the area if not too hot."
,,,,,,
batami,82,Nov-11,Oct-11,50,SAM SAM the artful man -  with a Great Exhibition,"There are two SAMs  - big SAM and SAM 8Q.  SAM is the main museum and 8 Q (Q stands for Queen street) a few blocks away – both are worth a visit but *Q is a bit more ummm “experimental “  !! at least in my eyes.  Big SAM is the subject of this review<br/>SAM (Singapore Art Museum), I visited by accident. Was going somewhere else but had wrong day (umm?) so was walking past SAM and chanced a walk in --- not been on my radar although been in Singers for 10 years.  SAM was old school dating back to 18th century and is tastefully renovated.   You can read a lot about the museum on their web site.  - so I will not repeat here but the reason for this review is to recommend the current exhibition (until 25 Dec) there is an exhibition by Korean artist  Hyung Koo Kang: “The Burning Gaze""  Go see - whatever your taste in art this guy is really, really good and some of his stuff should (will) blow your mind... no more detail here .. just go….  doubt you will regret.  Go at quiet time - weekdays mid-morning or midafternoon and get one of their volunteer guides - the one I had was brilliant (a mine of information and enthusiastic) , and because the place is not usually crowded you can find yourself having a personal tour! )  Ask the guide to point out the original floor tiles and the old school hall...   then see what renovation did to retain the 18th century fabric!   Dome coffee shop next door is great and the souvenir shop in SAM is not tacky  - some great presents…..  enjoy"
,,,,,,
AmitJ24,291,Nov-11,Dec-10,30,Decent place,"Singapore seemed to be dotted with museums. This on is for modern art. It is a decent enough museum, but entry charges can be steep. For someone, interested in modern art, I am sure this would be an important place to visit."
,,,,,,
Bari,330,Nov-11,Dec-10,40,Excellent museum with lots of interactive activities for children,THis is a great museum that offers a wide variety of exhibits. There were also several activitites for the children that kept them very busy! A nice break from the heat and also a good way to learn a little bit about Singaporean history.
,,,,,,
MelindaWSH,44,Nov-11,Jun-11,50,Interesting display!,"During my trip here, there are having film exhibition and we get to watch snippets of movies and independent films."
,,,,,,
Alvin A,137,Nov-11,Oct-11,40,an unexpected attraction,"Our hotel was very near and walking to the MRT station, we happened to see the Singapore Art Museum and decided to give it a try. We were delighted to view wonderful art works, specially the portrait works of Hyung Koo Kang. Something different to do in Singapore."
,,,,,,
Gina L,299,Sep-11,Jun-11,40,Fun for kids at the Art Garden event,"The Singapore Art Museum holds special events/exhibitions throughout the year... do check out their website to see if anything strikes your fancy....<br/>For me, I brought my son to their Art Garden (Contemporary art fun for children) this year and last year.... Both times, we enjoyed ourselves alot! This event is typically held between Jun-Aug.... If you happen to be in Singapore during this period and have young kids, you might want to consider bringing them there!<br/>Admission is free every Fri night from 6-9pm... Otherwise, it is $10 per adult (free for children aged 6 years and below)"
,,,,,,
253SA,"2,928",Aug-11,Aug-11,40,An interesting place to visit,"The Singapore Art Museum (SAM) is certainly a very interesting place to visit.  The building is a former school (St Joseph Institution) and certainly the experience will be a very educational experience for you and your family.  Apart of its ""resident"" collection, the SAM is currently having a fascinating exhibition titled ""Video : An Art.  A History.  1965-2010"".  You'll see really weird interpretations of the video and television as art.  Won't spoil the fun for you by saying too much.  Also, for the kids, there is an exhbition-and-play area for them on the first level.  You are allowed to re-do and re-arrange the display items.  So who said museums are boring places?"
,,,,,,
Ee-Yuing,54,Jul-11,Jul-11,40,Fun on a Friday night!,"If any of you happen to be in town on a Friday evening, do consider dropping by the Singapore Art Museum (6-9pm) just as I did last Friday - for free. There is free admission every Friday evening. I happen to chance upon some colourful paintings of children's clothes and two beautiful elephant sculptures. I walked in at nearly 8.30pm and only had half an hour to roam around on level 1. I wished I walked in earlier so that I had more time to admire the many pieces of beautiful art. However, because of the free admission, do expect to see young families there but the museum is large enough for one to find pockets of space and silence too. Altogether an enjoyable experience for museum lovers."
