username,num_posts,date_posted,date_experienced,rating,review_title,review_text 
Anthony T,37,Apr 2012,April 2012,30,"Beyond the facade, China/India fawning",Periodic exhibitions regarding the ancient history of the Far East. Good for history buffs
Meryl T,9,Apr 2012,April 2012,50,Exquisite museum,"My husband and I visited the museum in April 2012. We are not use to the heat of the Far East, and by mid afternoon we were both wilted ! This museum was just what we needed: lovely old building, great exhibits and a welcome escape from the stickiness outside !"
Peter S,14,Apr 2012,April 2012,40,Good overall summary of Asian Civilization History,"I was there when they had live music performances showcasing Indian and Balinese music. It was free to enter that weekend, which made it an easy choice. The displays not eh second floor were very good covering different types of weavings and cloths from different Asian countries. i would recommend this even if I had to pay the normal admission charge."
penelopeessence,24,Apr 2012,April 2012,40,A cool and peaceful atmosphere away from the hustle and bustle the,"The atmosphere of the museum is quiet and peaceful. I had a wonderful free tour of the museum led by a new docent. There is now a beautiful temporary exhibition of Indian textiles but it needed more curating, information and a good catalogue to be available. The museum shop could be larger and the restaurant/cafe could be open longer and have opening hours displayed more prominently."
Thailand_fan_Eric,104,Apr 2012,April 2012,50,Nice Museum,"Go here if you have some time left! Beautiful things inside, check it out!"
tanagogo1,998,Apr 2012,NA,40,A good day out,"Came here on my own, as I had a business trip and a free weekend. Very well appointed museum, not so big you get bored. Very informative, learnt alot about Singapore."
Cynthia O,208,Apr 2012,March 2012,50,"Stunning exhibits, worth the price of admission","If you have an hour or so late afternoon, do pop in to see the exhibits.  Lovely and a nice break from the afternoon heat."
Tucson10,16,Apr 2012,April 2012,50,Asian Civilizations Museum,"Lovely building, and very good displays related to the many cultures in the area. Special show was on patterns of trade, and used lovely ancient fabrics for the display.  We had 2 docent led tours, one of the Chinese area, and the other of the fabrics; both were excellent."
Sheila196,4,Apr 2012,April 2012,40,Interesting and informative,"A visit to this museum gives an illuminating insight into the rich and multicultural history of Singapore. More specifically, it traces the arrival to the island of  individual cultures such as the Malays, Indians and Chinese. Currently there is a magnificent exhibition of items from the 9th century ""Tang ""shipwreck. This ship was carrying a cargo of Chinese ceramics, gold and silver to the middle east. For me, this was a highlight of my holiday, definitely put it on your itinerary."
Katherine J,13,Apr 2012,December 2011,40,Lovely,"Beautiful building, beautiful exhibits, very informative.  Great gift shop and nice restaurant.  One can easily spend the day and leave happy!"
Ativ A,39,Apr 2012,April 2012,40,Explorations zones are nice :-),It is good to visit this museum for people who are just slightly familiar with Asian culture. You will find many interesting things there. Since I'm living in Asia and aware of different cultures and visited different Asian museums...explorations zones were interesting places for me. Consider to spend there minumum 2 hours.
1sma2,29,Apr 2012,March 2012,50,wonderful,"We like the interesting exhibits about different ethnic groups and ended up staying the entire day, til we dropped.  However, most of the exhibits were very dark, including ones which had material that is not affected by light.  While I understand the need to protect sensitive material from flash photos, prohibiting all photos and keeping the entire museum dark is unreasonable and unnecessary."
MelbourneTravelmad,772,Apr 2012,July 2011,40,Gain an understanding of Asian history,"A very interesting museum.Very good artifacts and displays and some very interesting information provided on Asian history. Well worth the visit while you're in Singapore,"
gingko2,332,Apr 2012,April 2012,50,Amazing Museum,"This is a brilliant museum we have visited a few times over the years.  On this occasion there was a very interesting exhibition called Patterns of Trade.   The exhibits are all well displayed.  The lighting is so low I found it rather draining in there.  There are a few video talks, but as there is a seat in front of them they are not readily shared.   This is worth visiting just to observe the painstaking labour involved in making these lengths of material.<br/>There are many other galleries covering a myriad of subjects.   We also visited the exhibit of ceramics recovered from the Tang shipwreck in 9th century. This is a spectacular display of treasures recovered after 1,100 years submerged in the ocean off Belitung Island, Indonesia.   Allow plenty of time for this museum - there is SO much of interest there."
Martin G,381,Apr 2012,February 2012,40,Interesting for anyone interested in Asian history. Not too crowded so it was enjoyable.,Exhibits were good and well presented.  The halls were spacious and in keeping with the exhibits.
Promtong M,51,Apr 2012,April 2012,40,Good museum with good exhibitions,Good museum with good exhibitions. It is the place that you can kill your time when you are in Singapore. :)
AndrewYew,"4,185",Apr 2012,May 2011,30,Nice Place,It is a nice museum with fairly interesting exhibits. Good if you are interested in South East Asian culture. Nice colonial building. Can have a nice walk at the riverside before or after. The Merlion is also a nice short walk away.
